paper,paper_short,venue,year,table,method,proposed,modality,metric_type,alignment,dataset,sequence,sequence_norm,metric,unit,value,status,note
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,desk_fast,desk_fast,ATE,cm,10.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,sofa_normal,sofa_normal,ATE,cm,3.8,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,sofa_fast,sofa_fast,ATE,cm,17.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,mountain_normal,mountain_normal,ATE,cm,30.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,mountain_fast,mountain_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,hdr_normal,hdr_normal,ATE,cm,3.8,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,hdr_fast,hdr_fast,ATE,cm,5.5,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,corridors_dolly,corridors_dolly,ATE,cm,146,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,corridors_walk,corridors_walk,ATE,cm,39,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,school_dolly,school_dolly,ATE,cm,179,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,school_scooter,school_scooter,ATE,cm,56,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,units_dolly,units_dolly,ATE,cm,1039,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,VINS-Fusion,no,Stereo F+I,metric,"Sim3, median-of-5",VECtor,units_scooter,units_scooter,ATE,cm,1147,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,corner_slow,corner_slow,ATE,cm,0.4,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,robot_normal,robot_normal,ATE,cm,0.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,robot_fast,robot_fast,ATE,cm,1.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,desk_normal,desk_normal,ATE,cm,1.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,desk_fast,desk_fast,ATE,cm,1.9,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,sofa_normal,sofa_normal,ATE,cm,2.1,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,sofa_fast,sofa_fast,ATE,cm,2.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,mountain_normal,mountain_normal,ATE,cm,0.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,mountain_fast,mountain_fast,ATE,cm,3.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,hdr_normal,hdr_normal,ATE,cm,0.5,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,hdr_fast,hdr_fast,ATE,cm,1.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,corridors_dolly,corridors_dolly,ATE,cm,54,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,corridors_walk,corridors_walk,ATE,cm,50,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,school_dolly,school_dolly,ATE,cm,16,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,school_scooter,school_scooter,ATE,cm,47,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,units_dolly,units_dolly,ATE,cm,452,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO,no,F,up-to-scale,"Sim3, median-of-5",VECtor,units_scooter,units_scooter,ATE,cm,497,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,corner_slow,corner_slow,ATE,cm,1.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,robot_normal,robot_normal,ATE,cm,4.3,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,robot_fast,robot_fast,ATE,cm,4.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,desk_normal,desk_normal,ATE,cm,5.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,desk_fast,desk_fast,ATE,cm,4.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,sofa_normal,sofa_normal,ATE,cm,4.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,sofa_fast,sofa_fast,ATE,cm,5.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,mountain_normal,mountain_normal,ATE,cm,4.4,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,mountain_fast,mountain_fast,ATE,cm,3.9,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,hdr_normal,hdr_normal,ATE,cm,1.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,hdr_fast,hdr_fast,ATE,cm,3.9,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,corridors_dolly,corridors_dolly,ATE,cm,88,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,corridors_walk,corridors_walk,ATE,cm,34,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,school_dolly,school_dolly,ATE,cm,53,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,school_scooter,school_scooter,ATE,cm,63,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,units_dolly,units_dolly,ATE,cm,812,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVIO,no,Stereo E+F+I,metric,"Sim3, median-of-5",VECtor,units_scooter,units_scooter,ATE,cm,664,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,corner_slow,corner_slow,ATE,cm,1.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,robot_normal,robot_normal,ATE,cm,2.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,robot_fast,robot_fast,ATE,cm,3.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,desk_normal,desk_normal,ATE,cm,31.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,desk_fast,desk_fast,ATE,cm,4.3,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,sofa_normal,sofa_normal,ATE,cm,5.8,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,sofa_fast,sofa_fast,ATE,cm,5.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,mountain_normal,mountain_normal,ATE,cm,32.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,mountain_fast,mountain_fast,ATE,cm,3.1,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,hdr_normal,hdr_normal,ATE,cm,12.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,hdr_fast,hdr_fast,ATE,cm,3.6,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,corridors_dolly,corridors_dolly,ATE,cm,123,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,corridors_walk,corridors_walk,ATE,cm,72,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,school_dolly,school_dolly,ATE,cm,311,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,school_scooter,school_scooter,ATE,cm,139,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,units_dolly,units_dolly,ATE,cm,1382,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,PL-EVIO,no,E+F+I,metric,"Sim3, median-of-5",VECtor,units_scooter,units_scooter,ATE,cm,1166,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,corner_slow,corner_slow,ATE,cm,3.9,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,robot_normal,robot_normal,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,robot_fast,robot_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,desk_normal,desk_normal,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,desk_fast,desk_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,sofa_normal,sofa_normal,ATE,cm,53.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,sofa_fast,sofa_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,mountain_normal,mountain_normal,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,mountain_fast,mountain_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,hdr_normal,hdr_normal,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,hdr_fast,hdr_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,corridors_dolly,corridors_dolly,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,corridors_walk,corridors_walk,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,school_dolly,school_dolly,ATE,cm,1371,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,school_scooter,school_scooter,ATE,cm,983,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,units_dolly,units_dolly,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,ESVO,no,Stereo E,metric,"Sim3, median-of-5",VECtor,units_scooter,units_scooter,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,corner_slow,corner_slow,ATE,cm,3.5,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,robot_normal,robot_normal,ATE,cm,13.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,robot_fast,robot_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,desk_normal,desk_normal,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,desk_fast,desk_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,sofa_normal,sofa_normal,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,sofa_fast,sofa_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,mountain_normal,mountain_normal,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,mountain_fast,mountain_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,hdr_normal,hdr_normal,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,hdr_fast,hdr_fast,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,corridors_dolly,corridors_dolly,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,corridors_walk,corridors_walk,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,school_dolly,school_dolly,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,school_scooter,school_scooter,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,units_dolly,units_dolly,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,EVO,no,E,up-to-scale,"Sim3, median-of-5",VECtor,units_scooter,units_scooter,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,corner_slow,corner_slow,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,robot_normal,robot_normal,ATE,cm,2.4,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,robot_fast,robot_fast,ATE,cm,18.9,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,desk_normal,desk_normal,ATE,cm,2.6,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,desk_fast,desk_fast,ATE,cm,30.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,sofa_normal,sofa_normal,ATE,cm,10.1,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,sofa_fast,sofa_fast,ATE,cm,22.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,mountain_normal,mountain_normal,ATE,cm,0.8,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,mountain_fast,mountain_fast,ATE,cm,11.5,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,hdr_normal,hdr_normal,ATE,cm,2.4,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,hdr_fast,hdr_fast,ATE,cm,4.6,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,corridors_dolly,corridors_dolly,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,corridors_walk,corridors_walk,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,school_dolly,school_dolly,ATE,cm,651,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,school_scooter,school_scooter,ATE,cm,66,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,units_dolly,units_dolly,ATE,cm,,failed,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DPVO-dagger,no,E,up-to-scale,"Sim3, median-of-5",VECtor,units_scooter,units_scooter,ATE,cm,1141,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,corner_slow,corner_slow,ATE,cm,1.2,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,robot_normal,robot_normal,ATE,cm,1.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,robot_fast,robot_fast,ATE,cm,3.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,desk_normal,desk_normal,ATE,cm,1.1,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,desk_fast,desk_fast,ATE,cm,6.1,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,sofa_normal,sofa_normal,ATE,cm,4.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,sofa_fast,sofa_fast,ATE,cm,14.4,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,mountain_normal,mountain_normal,ATE,cm,0.8,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,mountain_fast,mountain_fast,ATE,cm,14.0,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,hdr_normal,hdr_normal,ATE,cm,3.1,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,hdr_fast,hdr_fast,ATE,cm,5.7,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
DEVO,DEVO,3DV,2024,2,DEVO,yes,E,up-to-scale,"Sim3, median-of-5",VECtor,corridors_dolly,corridors_dolly,ATE,cm,53,ok,"ATE column of DEVO Table 2 (Sim3, median-of-5)."
